label,,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,fdr
LMH,41,GO:CC,GO:0060205,cytoplasmic vesicle lumen,2.6779830692040357e-09,True,"""The volume enclosed by a cytoplasmic vesicle."" [GOC:dph, GOC:vesicles]",323,41,11,22090,0.2682926829268293,0.034055727554179564,query_1,"['GO:0031410', 'GO:0031983', 'GO:0070013']","['B2M', 'C3', 'FGA', 'FGB', 'FGG', 'HP', 'ITIH3', 'LGALS3BP', 'LRG1', 'SERPINA1', 'VWF']","[['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS']]",1.5366521897099348e-08
LMH,42,GO:CC,GO:0031983,vesicle lumen,2.7686091316314385e-09,True,"""The volume enclosed by the membrane or protein that forms a vesicle."" [GOC:mah, GOC:vesicles]",324,41,11,22090,0.2682926829268293,0.033950617283950615,query_1,"['GO:0031982', 'GO:0043233']","['B2M', 'C3', 'FGA', 'FGB', 'FGG', 'HP', 'ITIH3', 'LGALS3BP', 'LRG1', 'SERPINA1', 'VWF']","[['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS']]",1.5517088388911086e-08
LMH,43,GO:BP,GO:0050778,positive regulation of immune response,3.316603398417879e-09,True,"""Any process that activates or increases the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]",699,41,15,21010,0.36585365853658536,0.02145922746781116,query_1,"['GO:0002684', 'GO:0006955', 'GO:0048584', 'GO:0050776']","['B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'CFHR3', 'IGHA1', 'IGHA2', 'LBP']","[['IDA', 'IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['NAS'], ['NAS'], ['IDA', 'ISS', 'IEA']]",1.8165941341334293e-08
LMH,44,GO:BP,GO:0050776,regulation of immune response,5.5489495651051685e-09,True,"""Any process that modulates the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]",875,41,16,21010,0.3902439024390244,0.018285714285714287,query_1,"['GO:0002682', 'GO:0006955', 'GO:0048583']","['B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'CFHR3', 'FCGR3A', 'IGHA1', 'IGHA2', 'LBP']","[['IDA', 'IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IDA', 'IBA'], ['NAS'], ['NAS'], ['IDA', 'ISS', 'IEA']]",2.971770767089657e-08
LMH,45,GO:BP,GO:0016064,immunoglobulin mediated immune response,6.382931708636948e-09,True,"""An immune response mediated by immunoglobulins, whether cell-bound or in solution."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",131,41,9,21010,0.21951219512195122,0.06870229007633588,query_1,['GO:0019724'],"['C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'FCGR3A']","[['TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA']]",3.34410117778588e-08
LMH,46,REAC,REAC:R-HSA-109582,Hemostasis,7.497986574734547e-09,True,Hemostasis,672,38,17,10835,0.4473684210526316,0.025297619047619048,query_1,['REAC:0000000'],"['CD44', 'FGA', 'FGB', 'FGG', 'IGHA1', 'IGHA2', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLL1', 'IGLV1-40', 'IGLV1-51', 'ITIH3', 'JCHAIN', 'LGALS3BP', 'SERPINA1', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",3.844712264917076e-08
LMH,47,GO:BP,GO:0019724,B cell mediated immunity,7.843670946614061e-09,True,"""Any process involved with the carrying out of an immune response by a B cell, through, for instance, the production of antibodies or cytokines, or antigen presentation to T cells."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",134,41,9,21010,0.21951219512195122,0.06716417910447761,query_1,"['GO:0002449', 'GO:0002460']","['C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'FCGR3A']","[['TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA']]",3.93817645444581e-08
LMH,48,GO:CC,GO:0071751,secretory IgA immunoglobulin complex,1.1586760898814206e-08,True,"""A polymeric IgA immunoglobulin complex that is complexed with one chain of secretory component (SC). Polymeric IgA is present in mucosal areas, having been transported via a transcytosis mechanism in mucosal epithelial cells relying on the polymeric Ig receptor, a portion of which then remains bound to the polymeric IgA as secretory component."" [GOC:add, ISBN:0781765196, PMID:16362985]",5,41,4,22090,0.0975609756097561,0.8,query_1,['GO:0071749'],"['IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA'], ['IDA']]",5.475312503165145e-08
LMH,49,GO:CC,GO:0071746,"IgA immunoglobulin complex, circulating",1.1586760898814206e-08,True,"""A protein complex composed of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds, sometimes complexed with J chain or J chain and secretory component, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph."" [GOC:add, ISBN:0781765196, PMID:16362985]",5,41,4,22090,0.0975609756097561,0.8,query_1,"['GO:0042571', 'GO:0071745']","['IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IEA']]",5.475312503165145e-08
LMH,50,GO:CC,GO:0071749,polymeric IgA immunoglobulin complex,1.1586760898814206e-08,True,"""A protein complex composed of two, three, or four monomeric IgA immunoglobulin complexes linked through both direct disulfide bonds and through disulfide binded monomers of J chain acting as a bridge. Each IgA monomer consists of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds. Dimeric IgA is sometimes complexed additionally with secretory component, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph."" [GOC:add, ISBN:0781765196, PMID:16362985]",5,41,4,22090,0.0975609756097561,0.8,query_1,['GO:0071746'],"['IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IEA']]",5.475312503165145e-08
LMH,51,GO:BP,GO:0002252,immune effector process,1.3179370934705124e-08,True,"""Any process of the immune system that executes a component of an immune response. An effector immune process takes place after its activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",628,41,14,21010,0.34146341463414637,0.022292993630573247,query_1,['GO:0002376'],"['B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'CFHR3', 'FCGR3A', 'LBP']","[['IDA', 'IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IDA'], ['IMP', 'ISS', 'IBA', 'IC', 'IEA']]",6.108131529353721e-08
LMH,52,GO:BP,GO:0050896,response to stimulus,3.458929869730307e-08,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",8955,41,38,21010,0.926829268292683,0.0042434394193188165,query_1,['GO:0008150'],"['ANXA6', 'B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CD44', 'CFB', 'CFH', 'CFHR3', 'CPN1', 'CST3', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'HP', 'IGHA1', 'IGHA2', 'IGHV1-24', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLL1', 'IGLV1-40', 'IGLV1-51', 'JCHAIN', 'LBP', 'LGALS3BP', 'LRG1', 'SAA1', 'SAA4', 'SERPINA1', 'VWF']","[['IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'NAS', 'IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IEA'], ['IDA'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['NAS'], ['IBA', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS'], ['IDA', 'IMP', 'IEP', 'ISS', 'IBA', 'IC', 'IEA'], ['TAS'], ['IDA', 'IMP', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA']]",1.5210910987238107e-07
LMH,53,GO:CC,GO:0071745,IgA immunoglobulin complex,3.471369727377991e-08,True,"""A protein complex composed of two identical immunoglobulin heavy chains of the IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and sometimes complexed with J chain or J chain and secretory component. An IgA immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph."" [GOC:add, ISBN:0781765196, PMID:16362985]",6,41,4,22090,0.0975609756097561,0.6666666666666666,query_1,['GO:0019814'],"['IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IDA', 'NAS'], ['IDA', 'NAS'], ['IDA'], ['IDA', 'IMP', 'IEA']]",1.5210910987238107e-07
LMH,54,GO:CC,GO:0042571,"immunoglobulin complex, circulating",3.471369727377991e-08,True,"""An immunoglobulin complex that is secreted into extracellular space and found in mucosal areas or other tissues or circulating in the blood or lymph. In its canonical form, a circulating immunoglobulin complex is composed of two identical heavy chains and two identical light chains, held together by disulfide bonds. Some forms of are polymers of the basic structure and contain additional components such as J-chain and the secretory component."" [GOC:add, ISBN:0781735149]",6,41,4,22090,0.0975609756097561,0.6666666666666666,query_1,"['GO:0005615', 'GO:0019814']","['IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IBA', 'IEA']]",1.5210910987238107e-07
LMH,55,REAC,REAC:R-HSA-166663,Initial triggering of complement,6.054726904048214e-08,True,Initial triggering of complement,76,38,8,10835,0.21052631578947367,0.10526315789473684,query_1,['REAC:R-HSA-166658'],"['C2', 'C3', 'CFB', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",2.6056949712064633e-07
LMH,56,GO:BP,GO:0002684,positive regulation of immune system process,6.712650197654352e-08,True,"""Any process that activates or increases the frequency, rate, or extent of an immune system process."" [GOC:add]",1033,41,16,21010,0.3902439024390244,0.015488867376573089,query_1,"['GO:0002376', 'GO:0002682', 'GO:0048518']","['B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'CFHR3', 'FCGR3A', 'IGHA1', 'IGHA2', 'LBP']","[['IDA', 'IBA', 'IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IDA'], ['NAS'], ['NAS'], ['IDA', 'ISS', 'IBA', 'IEA']]",2.8381556098854367e-07
LMH,57,GO:CC,GO:0005579,membrane attack complex,8.089007530845372e-08,True,"""A protein complex produced by sequentially activated components of the complement cascade inserted into a target cell membrane and forming a pore leading to cell lysis via ion and water flow."" [GOC:add, ISBN:0198547684, ISBN:068340007X, ISBN:0781735149]",7,41,4,22090,0.0975609756097561,0.5714285714285714,query_1,"['GO:0046930', 'GO:0098797']","['C5', 'C6', 'C8A', 'C9']","[['IDA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA']]",3.361122094713335e-07
LMH,58,HP,HP:0004431,Complement deficiency,9.641766450038409e-08,True,An immunodeficiency defined by the absent or suboptimal functioning of one of the complement system proteins.,56,23,8,4962,0.34782608695652173,0.14285714285714285,query_1,['HP:0005339'],"['C3', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP']]",3.938416465185181e-07
LMH,59,GO:BP,GO:0009605,response to external stimulus,1.0300304822797008e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",2686,41,23,21010,0.5609756097560976,0.008562918838421444,query_1,['GO:0050896'],"['B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'HP', 'IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN', 'LBP', 'LRG1', 'SAA1']","[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA', 'NAS']]",4.137289103823465e-07
LMH,60,KEGG,KEGG:05322,Systemic lupus erythematosus,1.253293733369739e-07,True,Systemic lupus erythematosus,130,24,8,8161,0.3333333333333333,0.06153846153846154,query_1,['KEGG:00000'],"['C1R', 'C2', 'C3', 'C5', 'C6', 'C8A', 'C9', 'FCGR3A']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",4.951537536755854e-07
LMH,61,HP,HP:0005339,Abnormality of complement system,1.4929260792483694e-07,True,An abnormality of the complement system.,59,23,8,4962,0.34782608695652173,0.13559322033898305,query_1,['HP:0005368'],"['C3', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP']]",5.803148146755759e-07
LMH,62,GO:BP,GO:0048584,positive regulation of response to stimulus,1.7931052020479458e-07,True,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",2212,41,21,21010,0.5121951219512195,0.00949367088607595,query_1,"['GO:0048518', 'GO:0048583', 'GO:0050896']","['B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CD44', 'CFB', 'CFH', 'CFHR3', 'FGA', 'FGB', 'FGG', 'IGHA1', 'IGHA2', 'LBP', 'LRG1', 'VWF']","[['IDA', 'IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IBA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA'], ['NAS'], ['NAS'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IDA']]",6.859338947516745e-07
LMH,63,GO:BP,GO:0045087,innate immune response,2.4366662449942555e-07,True,"""Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens."" [GO_REF:0000022, GOC:add, GOC:ebc, GOC:mtg_sensu]",947,41,15,21010,0.36585365853658536,0.01583949313621964,query_1,"['GO:0006955', 'GO:0098542']","['C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'FCGR3A', 'FGA', 'FGB', 'JCHAIN', 'LBP']","[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA'], ['IDA', 'ISS', 'IBA', 'IC', 'IEA']]",9.063487817435156e-07
LMH,64,REAC,REAC:R-HSA-202733,Cell surface interactions at the vascular wall,2.4445091623787765e-07,True,Cell surface interactions at the vascular wall,190,38,10,10835,0.2631578947368421,0.05263157894736842,query_1,['REAC:R-HSA-109582'],"['CD44', 'IGHA1', 'IGHA2', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLL1', 'IGLV1-40', 'IGLV1-51', 'JCHAIN']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",9.063487817435156e-07
LMH,65,GO:BP,GO:0002449,lymphocyte mediated immunity,3.088816338436397e-07,True,"""Any process involved in the carrying out of an immune response by a lymphocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",288,41,10,21010,0.24390243902439024,0.034722222222222224,query_1,['GO:0002443'],"['B2M', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'FCGR3A']","[['IDA', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA']]",1.1278859660048056e-06
LMH,66,GO:BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,4.908079952017308e-07,True,"""An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus."" [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]",302,41,10,21010,0.24390243902439024,0.033112582781456956,query_1,['GO:0002250'],"['B2M', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'FCGR3A']","[['IDA', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA']]",1.7654436842330911e-06
LMH,67,GO:CC,GO:0030141,secretory granule,7.323474443992504e-07,True,"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]",871,41,13,22090,0.3170731707317073,0.014925373134328358,query_1,"['GO:0012505', 'GO:0099503']","['B2M', 'C3', 'CD44', 'CST3', 'FGA', 'FGB', 'FGG', 'HP', 'ITIH3', 'LGALS3BP', 'LRG1', 'SERPINA1', 'VWF']","[['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'TAS', 'NAS']]",2.5955255014738138e-06
LMH,68,HPA,HPA:0271152,kidney; proximal tubules (microvilli)[≥Medium],8.774965953207113e-07,True,kidney; proximal tubules (microvilli)[≥Medium],143,21,7,11006,0.3333333333333333,0.04895104895104895,query_1,['HPA:0271151'],"['B2M', 'C3', 'C6', 'CST3', 'FGB', 'FGG', 'SERPINA1']","[['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced']]",3.0221961888303136e-06
LMH,69,GO:MF,GO:0003823,antigen binding,8.778163204071451e-07,True,"""Binding to an antigen, any substance which is capable of inducing a specific immune response and of reacting with the products of that response, the specific antibody or specifically sensitized T-lymphocytes, or both. Binding may counteract the biological activity of the antigen."" [GOC:jl, ISBN:0198506732, ISBN:0721662544]",115,39,7,20139,0.1794871794871795,0.06086956521739131,query_1,['GO:0005488'],"['IGHA1', 'IGHA2', 'IGKV1-5', 'IGKV3-20', 'IGLV1-40', 'IGLV1-51', 'JCHAIN']","[['NAS'], ['TAS'], ['NAS'], ['NAS'], ['NAS'], ['NAS'], ['NAS']]",3.0221961888303136e-06
LMH,70,GO:BP,GO:0009617,response to bacterium,9.894612023140274e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a bacterium."" [GOC:hb]",710,41,13,21010,0.3170731707317073,0.018309859154929577,query_1,['GO:0051707'],"['B2M', 'C2', 'C3', 'C4BPA', 'FGA', 'FGB', 'HP', 'IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN', 'LBP', 'LRG1']","[['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA']]",3.3585936585588816e-06
LMH,71,HPA,HPA:0271151,kidney; proximal tubules (microvilli)[≥Low],1.2832402794285791e-06,True,kidney; proximal tubules (microvilli)[≥Low],151,21,7,11006,0.3333333333333333,0.046357615894039736,query_1,['HPA:0270000'],"['B2M', 'C3', 'C6', 'CST3', 'FGB', 'FGG', 'SERPINA1']","[['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced']]",4.295290379753994e-06
LMH,72,GO:CC,GO:0071750,dimeric IgA immunoglobulin complex,1.348738062696691e-06,True,"""A protein complex composed of two monomeric IgA immunoglobulin complexes linked through both direct disulfide bonds and through a disulfide binded monomer of J chain acting as a bridge. Each IgA monomer consists of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds. Dimeric IgA is sometimes complexed additionally with secretory component, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph."" [GOC:add, ISBN:0781765196, PMID:16362985]",3,41,3,22090,0.07317073170731707,1.0,query_1,['GO:0071749'],"['IGHA1', 'IGHA2', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA', 'IMP', 'IEA']]",4.361082583689566e-06
LMH,73,GO:CC,GO:0071752,secretory dimeric IgA immunoglobulin complex,1.348738062696691e-06,True,"""A dimeric form of secretory IgA immunoglobulin complex."" [GOC:add, ISBN:0781765196, PMID:16362985]",3,41,3,22090,0.07317073170731707,1.0,query_1,"['GO:0071750', 'GO:0071751']","['IGHA1', 'IGHA2', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA']]",4.361082583689566e-06
LMH,74,CORUM,CORUM:6417,Fibrinogen complex,1.3571833766668772e-06,True,Fibrinogen complex,3,8,3,3383,0.375,1.0,query_1,['CORUM:0000000'],"['FGA', 'FGB', 'FGG']","[['CORUM'], ['CORUM'], ['CORUM']]",4.361082583689566e-06
LMH,75,REAC,REAC:R-HSA-174577,Activation of C3 and C5,1.6305053876187392e-06,True,Activation of C3 and C5,7,38,4,10835,0.10526315789473684,0.5714285714285714,query_1,['REAC:R-HSA-166658'],"['C2', 'C3', 'C5', 'CFB']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",5.170418400212055e-06
LMH,76,GO:BP,GO:0060267,positive regulation of respiratory burst,3.122126579424516e-06,True,"""Any process that increases the rate frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."" [GOC:dph, GOC:tb]",9,41,4,21010,0.0975609756097561,0.4444444444444444,query_1,"['GO:0009893', 'GO:0045730', 'GO:0060263']","['IGHA1', 'IGHA2', 'JCHAIN', 'LBP']","[['IDA'], ['IDA'], ['IDA'], ['ISS', 'IEA']]",9.771850722614396e-06
LMH,77,REAC,REAC:R-HSA-166665,Terminal pathway of complement,3.2528220559462655e-06,True,Terminal pathway of complement,8,38,4,10835,0.10526315789473684,0.5,query_1,['REAC:R-HSA-166658'],"['C5', 'C6', 'C8A', 'C9']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",1.0050386095936539e-05
LMH,78,GO:BP,GO:0002526,acute inflammatory response,3.6785240991928214e-06,True,"""Inflammation which comprises a rapid, short-lived, relatively uniform response to acute injury or antigenic challenge and is characterized by accumulations of fluid, plasma proteins, and granulocytic leukocytes. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",111,41,7,21010,0.17073170731707318,0.06306306306306306,query_1,['GO:0006954'],"['C3', 'FCGR3A', 'HP', 'LBP', 'SAA1', 'SAA4', 'SERPINA1']","[['IEA'], ['IDA'], ['IBA', 'IEA'], ['IEP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA']]",1.122182668234772e-05
