,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
10,REAC,REAC:R-HSA-168249,Innate Immune System,1.524258211809805e-35,True,Innate Immune System,1100,174,84,10835,0.4827586206896552,0.07636363636363637,query_1,['REAC:R-HSA-168256'],"['IGKV3D-20', 'IGHG4', 'HP', 'SAA1', 'IGHG2', 'IGKV3-20', 'IGHV3-7', 'IGLV3-21', 'ORM1', 'FGG', 'VTN', 'IGHG1', 'HBB', 'IGKV4-1', 'SERPINA1', 'IGHV1-2', 'C4B', 'IGLV2-11', 'IGLV1-47', 'LRG1', 'FGB', 'ORM2', 'IGKV1-5', 'FGA', 'IGLV6-57', 'C4A', 'C3', 'CFH', 'IGLV1-51', 'F2', 'AHSG', 'IGHV1-69', 'C1QC', 'SERPING1', 'A1BG', 'CFB', 'SERPINA3', 'C9', 'IGLV1-40', 'PRKDC', 'MAP2K7', 'APOB', 'C4BPA', 'CLU', 'IGHV1-46', 'LBP', 'IGKV1D-16', 'C1QA', 'IGKV1-16', 'IGHV2-5', 'IGKV1-17', 'CFHR3', 'PROS1', 'C8A', 'SELL', 'CD44', 'GSN', 'TTR', 'FCGR3A', 'C8B', 'CPB2', 'C7', 'C2', 'C5', 'C1S', 'FCN3', 'CPN2', 'KRT1', 'C6', 'C8G', 'CFI', 'PGLYRP2', 'CPN1', 'LYZ', 'CST3', 'MBL2', 'C4BPB', 'MASP1', 'B2M', 'CFD', 'CD14', 'ICAM2', 'GGH', 'QSOX1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
11,GO:BP,GO:0006958,"complement activation, classical pathway",2.685858113893547e-35,True,"""Any process involved in the activation of any of the steps of the classical pathway of the complement cascade which allows for the direct killing of microbes, the disposal of immune complexes, and the regulation of other immune processes."" [GOC:add, ISBN:0781735149]",33,225,23,21010,0.10222222222222223,0.696969696969697,query_1,"['GO:0002455', 'GO:0006956']","['C4B', 'C4A', 'C3', 'C1QC', 'SERPING1', 'CFB', 'C9', 'C4BPA', 'CLU', 'C1QA', 'C8A', 'C8B', 'C7', 'C2', 'C5', 'C1S', 'C6', 'C8G', 'CFI', 'MASP2', 'MBL2', 'C4BPB', 'C1RL']","[['IEA'], ['IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
12,REAC,REAC:R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,4.1848567232417343e-33,True,Binding and Uptake of Ligands by Scavenger Receptors,97,174,33,10835,0.1896551724137931,0.3402061855670103,query_1,['REAC:R-HSA-5653656'],"['IGKV3D-20', 'IGHA1', 'HP', 'SAA1', 'ALB', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'IGHV3-7', 'IGLV3-21', 'APOA1', 'HBB', 'HPX', 'IGKV4-1', 'IGHV1-2', 'IGLV2-11', 'IGLV1-47', 'IGKV1-5', 'IGLV6-57', 'IGLV1-51', 'HPR', 'IGHV1-69', 'APOE', 'AMBP', 'IGLV1-40', 'APOB', 'IGHV1-46', 'IGKV1D-16', 'IGKV1-16', 'IGHV2-5', 'IGKV1-17', 'APOL1', 'MASP1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
13,GO:BP,GO:0002455,humoral immune response mediated by circulating immunoglobulin,1.972958834027292e-32,True,"""An immune response dependent upon secreted immunoglobulin. An example of this process is found in Mus musculus."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",46,225,24,21010,0.10666666666666667,0.5217391304347826,query_1,"['GO:0006959', 'GO:0016064']","['HPX', 'C4B', 'C4A', 'C3', 'C1QC', 'SERPING1', 'CFB', 'C9', 'C4BPA', 'CLU', 'C1QA', 'C8A', 'C8B', 'C7', 'C2', 'C5', 'C1S', 'C6', 'C8G', 'CFI', 'MASP2', 'MBL2', 'C4BPB', 'C1RL']","[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
14,REAC,REAC:R-HSA-2168880,Scavenging of heme from plasma,4.9086517565073594e-32,True,Scavenging of heme from plasma,69,174,29,10835,0.16666666666666666,0.42028985507246375,query_1,['REAC:R-HSA-2173782'],"['IGKV3D-20', 'IGHA1', 'HP', 'ALB', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'IGHV3-7', 'IGLV3-21', 'APOA1', 'HBB', 'HPX', 'IGKV4-1', 'IGHV1-2', 'IGLV2-11', 'IGLV1-47', 'IGKV1-5', 'IGLV6-57', 'IGLV1-51', 'HPR', 'IGHV1-69', 'AMBP', 'IGLV1-40', 'IGHV1-46', 'IGKV1D-16', 'IGKV1-16', 'IGHV2-5', 'IGKV1-17', 'APOL1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
15,GO:BP,GO:0050896,response to stimulus,2.8990055210834685e-31,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",8955,225,185,21010,0.8222222222222222,0.02065884980457845,query_1,['GO:0008150'],"['CEP250', 'IGKV3D-20', 'IGHG4', 'IGHA1', 'HP', 'SAA1', 'ALB', 'IGKV3-7', 'IGHM', 'IGHA2', 'IGHG2', 'JCHAIN', 'HES7', 'IGKV3-20', 'IGHV3-7', 'IGHV4-28', 'IGLV3-21', 'ORM1', 'FGG', 'IGHV3-64D', 'IGHV3-15', 'APOA1', 'IGHV2-70D', 'IGHV5-51', 'APOC3', 'IGHV5-10-1', 'CD5L', 'VTN', 'IGHG1', 'HBB', 'HPX', 'IGLL1', 'IGKV4-1', 'IGHV3-38', 'SERPINA1', 'APOD', 'IGHV1-2', 'C4B', 'A2M', 'IGLV2-11', 'IGLV1-47', 'TF', 'LRG1', 'FGB', 'ORM2', 'IGKV1-8', 'IGKV1-5', 'IGHV3-74', 'APCS', 'IGLV3-9', 'FGA', 'IGLV6-57', 'C4A', 'C3', 'APOH', 'IGHV1-3', 'CFH', 'RBP4', 'IGLV1-51', 'F2', 'APOA2', 'AHSG', 'HPR', 'SAA4', 'IGHV1-69', 'C1QC', 'SERPING1', 'IGLV8-61', 'IGHV3-49', 'HBD', 'IGHV6-1', 'KNG1', 'IGHV1-69D', 'CFB', 'IGKV3D-15', 'IGLV1-36', 'APOA4', 'ADGRB3', 'APOE', 'AMBP', 'SERPINA3', 'ANXA6', 'PLG', 'PON1', 'IGKV6-21', 'ITIH4', 'FN1', 'IGHV3-64', 'C9', 'IGLV2-18', 'IGLV1-40', 'IGHV1-18', 'SERPINF1', 'PRKDC', 'MAP2K7', 'APOB', 'C4BPA', 'SERPINC1', 'CLU', 'APOM', 'SERPINF2', 'IGHV1-46', 'LBP', 'IGKV1D-16', 'C1QA', 'GPX3', 'F10', 'HRG', 'IGKV1-16', 'AGT', 'SERPIND1', 'IGHV2-5', 'IGKV1-17', 'NNMT', 'CFHR3', 'PROS1', 'C1R', 'C8A', 'SELL', 'CD44', 'GSN', 'TTR', 'SHROOM3', 'SELENOP', 'F9', 'FCGR3A', 'C8B', 'IGHV1-24', 'LGALS3BP', 'CPB2', 'C7', 'C2', 'C5', 'C1S', 'KLKB1', 'FCN3', 'APOL1', 'IGFALS', 'KRT1', 'ECM1', 'C6', 'C8G', 'AZGP1', 'GPLD1', 'VWF', 'CLEC3B', 'IGHV2-26', 'CFI', 'PGLYRP2', 'FBLN1', 'CPN1', 'ADARB1', 'LYZ', 'MASP2', 'ATRN', 'CST3', 'F12', 'COMP', 'F11', 'BCHE', 'MBL2', 'C4BPB', 'PRDX2', 'SERPINA10', 'MASP1', 'HGFAC', 'PRG4', 'TGFBI', 'F13A1', 'B2M', 'CDH5', 'C1RL', 'VASN', 'ADIPOQ', 'PROC', 'F5', 'CFD', 'LCP1', 'CD14', 'PI16', 'F13B', 'TFRC', 'GP1BA', 'HSPG2', 'HABP2']","[['ISS'], ['IBA', 'IEA'], ['NAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['NAS', 'IEA'], ['IDA', 'IBA', 'NAS'], ['IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['TAS', 'IEA'], ['TAS', 'NAS', 'IC', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'HMP', 'IEA'], ['IEA'], ['NAS'], ['IBA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['NAS', 'IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IGI', 'IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['TAS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IC'], ['IBA', 'IEA'], ['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IGI', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'NAS'], ['IBA'], ['IEA'], ['NAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['TAS', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'TAS', 'NAS', 'IC', 'IEA'], ['TAS', 'NAS'], ['NAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEP', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEP'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEP', 'TAS', 'IC', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['NAS', 'IEA'], ['IDA', 'IMP', 'IEP', 'ISS', 'IBA', 'IC', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'ISS', 'TAS', 'NAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IC', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'TAS', 'NAS'], ['IEA'], ['NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IEA'], ['IBA'], ['TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IBA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['ISS'], ['TAS'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS'], ['IBA', 'TAS', 'NAS', 'IEA'], ['IEA'], ['TAS'], ['IBA', 'IEA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['IMP', 'TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA'], ['TAS'], ['IPI', 'NAS', 'IEA'], ['HMP', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['NAS', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'ISS'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IEP'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IBA', 'TAS', 'IC', 'IEA'], ['IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IPI', 'TAS', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IBA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI'], ['IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'ISS', 'NAS', 'IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IPI', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS', 'IEA'], ['IEA']]"
16,GO:BP,GO:0007596,blood coagulation,4.117446993466621e-31,True,"""The sequential process in which the multiple coagulation factors of the blood interact, ultimately resulting in the formation of an insoluble fibrin clot; it may be divided into three stages: stage 1, the formation of intrinsic and extrinsic prothrombin converting principle; stage 2, the formation of thrombin; stage 3, the formation of stable fibrin polymers."" [http://www.graylab.ac.uk/omd/, ISBN:0198506732]",226,225,38,21010,0.1688888888888889,0.168141592920354,query_1,"['GO:0007599', 'GO:0042060', 'GO:0050817']","['SAA1', 'FGG', 'VTN', 'HBB', 'SERPINA1', 'FGB', 'FGA', 'APOH', 'F2', 'SERPING1', 'KNG1', 'APOE', 'PLG', 'SERPINC1', 'SERPINF2', 'F10', 'HRG', 'SERPIND1', 'PROS1', 'F9', 'CPB2', 'KLKB1', 'KRT1', 'VWF', 'FBLN1', 'F12', 'COMP', 'F11', 'C4BPB', 'PRDX2', 'SERPINA10', 'HGFAC', 'F13A1', 'PROC', 'F5', 'F13B', 'GP1BA', 'HABP2']","[['NAS'], ['IDA', 'IMP', 'IBA', 'IEA'], ['NAS', 'IC'], ['HMP'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IC', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['NAS'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['IEA'], ['IEA'], ['IBA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IPI', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IEA']]"
17,GO:BP,GO:0050817,coagulation,9.762503295560361e-31,True,"""The process in which a fluid solution, or part of it, changes into a solid or semisolid mass."" [ISBN:0198506732]",231,225,38,21010,0.1688888888888889,0.1645021645021645,query_1,['GO:0032501'],"['SAA1', 'FGG', 'VTN', 'HBB', 'SERPINA1', 'FGB', 'FGA', 'APOH', 'F2', 'SERPING1', 'KNG1', 'APOE', 'PLG', 'SERPINC1', 'SERPINF2', 'F10', 'HRG', 'SERPIND1', 'PROS1', 'F9', 'CPB2', 'KLKB1', 'KRT1', 'VWF', 'FBLN1', 'F12', 'COMP', 'F11', 'C4BPB', 'PRDX2', 'SERPINA10', 'HGFAC', 'F13A1', 'PROC', 'F5', 'F13B', 'GP1BA', 'HABP2']","[['NAS'], ['IDA', 'IMP', 'IBA', 'IEA'], ['NAS', 'IC'], ['HMP'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IC', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['NAS'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['IEA'], ['IEA'], ['IBA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IPI', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IEA']]"
18,GO:BP,GO:0007599,hemostasis,1.3706591400513618e-30,True,"""The stopping of bleeding (loss of body fluid) or the arrest of the circulation to an organ or part."" [ISBN:0198506732]",233,225,38,21010,0.1688888888888889,0.1630901287553648,query_1,['GO:0050878'],"['SAA1', 'FGG', 'VTN', 'HBB', 'SERPINA1', 'FGB', 'FGA', 'APOH', 'F2', 'SERPING1', 'KNG1', 'APOE', 'PLG', 'SERPINC1', 'SERPINF2', 'F10', 'HRG', 'SERPIND1', 'PROS1', 'F9', 'CPB2', 'KLKB1', 'KRT1', 'VWF', 'FBLN1', 'F12', 'COMP', 'F11', 'C4BPB', 'PRDX2', 'SERPINA10', 'HGFAC', 'F13A1', 'PROC', 'F5', 'F13B', 'GP1BA', 'HABP2']","[['NAS'], ['IDA', 'IMP', 'IBA', 'IEA'], ['NAS', 'IC'], ['HMP'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IC', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['NAS'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['IEA'], ['IEA'], ['IBA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IPI', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IEA']]"
19,REAC,REAC:R-HSA-114608,Platelet degranulation ,2.1022039707617116e-30,True,Platelet degranulation ,125,174,34,10835,0.19540229885057472,0.272,query_1,['REAC:R-HSA-76005'],"['ALB', 'ORM1', 'FGG', 'APOA1', 'SERPINA1', 'A2M', 'TF', 'FGB', 'ORM2', 'FGA', 'APOH', 'AHSG', 'SERPING1', 'A1BG', 'KNG1', 'SERPINA3', 'PLG', 'ITIH4', 'FN1', 'CLU', 'SERPINF2', 'HRG', 'PROS1', 'ITIH3', 'SELENOP', 'LGALS3BP', 'ECM1', 'VWF', 'CLEC3B', 'SERPINA4', 'F13A1', 'F5', 'CFD', 'QSOX1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
20,GO:BP,GO:0006952,defense response,2.8699231667412245e-30,True,"""Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."" [GOC:go_curators]",1769,225,84,21010,0.37333333333333335,0.047484454494064444,query_1,['GO:0006950'],"['IGHA1', 'HP', 'SAA1', 'IGHM', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'ORM1', 'APOA1', 'CD5L', 'IGHG1', 'HPX', 'SERPINA1', 'APOD', 'C4B', 'A2M', 'TF', 'FGB', 'ORM2', 'APCS', 'FGA', 'C4A', 'C3', 'CFH', 'F2', 'AHSG', 'HPR', 'SAA4', 'C1QC', 'SERPING1', 'KNG1', 'CFB', 'APOA4', 'APOE', 'SERPINA3', 'ITIH4', 'FN1', 'C9', 'PRKDC', 'C4BPA', 'CLU', 'SERPINF2', 'LBP', 'C1QA', 'HRG', 'AGT', 'C1R', 'C8A', 'CD44', 'GSN', 'FCGR3A', 'C8B', 'LGALS3BP', 'C7', 'C2', 'C5', 'C1S', 'KLKB1', 'FCN3', 'APOL1', 'KRT1', 'ECM1', 'C6', 'C8G', 'CFI', 'PGLYRP2', 'ADARB1', 'LYZ', 'MASP2', 'ATRN', 'CST3', 'F12', 'MBL2', 'C4BPB', 'PRDX2', 'MASP1', 'CDH5', 'C1RL', 'ADIPOQ', 'PROC', 'CFD', 'CD14', 'TFRC', 'HSPG2']","[['IDA'], ['IBA', 'TAS', 'IEA'], ['NAS', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['TAS', 'IEA'], ['IDA'], ['TAS', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IBA'], ['IDA', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IC'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IMP'], ['IBA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IC', 'IEA'], ['NAS', 'IEA'], ['IEP', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEP', 'ISS', 'IBA', 'IC', 'IEA'], ['ISS', 'IEA'], ['IDA'], ['TAS'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['IDA'], ['IEA'], ['TAS'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA'], ['IPI', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'TAS'], ['IDA', 'IPI', 'TAS', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IMP', 'IEA'], ['IGI'], ['IEA'], ['ISS', 'NAS', 'IEA'], ['IMP'], ['TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['TAS']]"
